id,User Story,refair_domain,refair_ml_tasks,refair_features,refair_features_por_task,ml_task_vazio,erro
A28US8Ge,"As a social scientist studying the impact of technology on dating, I want to explore the potential benefits and drawbacks of using speed dating data in dating recommender systems.",Biology,,,,Sim,
A28US9Ge,"As a dating coach or relationship expert, I want to use insights from the speed dating- based recommender system to provide clients with personalized advice and strategies for successful dating.",Transportation,,,,Sim,
A28US10Ge,"As a single person looking for a meaningful connection, I want to use a dating recommender system that helps me find compatible matches based on real-life interaction and mutual interest, rather than solely relying on self- reported information.",Health,classification; regression; representation learning,age; geography; sex; ethnicity; gender,"classification: age, geography, sex, ethnicity, gender | regression: age, ethnicity, gender, geography, sex | representation learning: age, ethnicity, gender, geography, sex",Não,
A28US1Ll,"As a dating site user, I want the site to use a more accurate way of assessing my compatibility with potential matches, rather than relying solely on my self- portrayed virtual profile, so that I can increase my chances of finding a good match.",Transportation,,,,Sim,
A28US2Ll,"As a speed dating event organizer, I want to collect and utilize data from face-to-face interactions to improve the matchmaking process, so that participants can benefit from more effective matches.",Movies,representation learning,age; gender,"representation learning: age, gender",Não,
A28US3Ll,"As a researcher, I want to explore the research gap between traditional online dating recommenders and speed dating data, so that I can develop a more comprehensive and accurate dating recommender system.",Music,,,,Sim,
A28US4Ll,"As a user of a dating recommender system, I want the system to construct an objective profile library based on ratings from actual dating partners, so that I can trust the accuracy of the matches suggested.",Transportation,,,,Sim,
A28US5Ll,"As a developer of a dating recommender system, I want to address the issue of class imbalance in the speed dating dataset, which arises from the low match rate, so that I can improve the overall performance of the system.",Biology,,,,Sim,
A28US6Ll,"As a software engineer, I want to apply SMOTE oversampling to mitigate the class imbalance issue in the speed dating dataset, so that I can improve the accuracy of the matchmaking algorithm.",Literature,,,,Sim,
A28US7Ll,"As a researcher, I want to design a random forest regression-based reciprocal recommender that takes into account both the objective profile library and the speed dating data, so that I can increase the match prediction accuracy.",Medicine,classification; classification,age; race; sex; ethnicity; gender,"classification: age, race, sex, ethnicity, gender",Não,
A28US8Ll,"As a user of a dating site, I want the site to provide me with a personalized list of matches based on a combination of my objective profile and the ratings from actual dating partners, so that I can find a more compatible partner.",Transportation,matching,geography; race,"matching: geography, race",Não,
A28US9Ll,"As a developer of a dating recommender system, I want to evaluate the effectiveness of the proposed approach and compare it with existing benchmark algorithms, so that I can refine and improve the system.",Biology,classification,,classification: —,Não,
