id,abstract,abstract_theme,us_num,llm,role_shorten,user_story,equivalent_domain,equivalent_ml_task,equivalent_ml_task_labels,num_ml_task_labels,domain_confidence,mapping_notes
A27US10Ge,A27,Session-based recommendation with RNNs,US10,Gemini_1.5_flash,global citizen,"As a global citizen, I want to see online platforms use technology responsibly to recommend products and content that are relevant to users' actual interests and needs, avoiding intrusive or manipulative tactics.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US1Ll,A27,Session-based recommendation with RNNs,US1,Llama 3.1 70b,developer,"As a recommender system developer, I want to use recurrent neural networks (RNNs) to improve the accuracy of recommendations based on short session-based data.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US2Ll,A27,Session-based recommendation with RNNs,US2,Llama 3.1 70b,online retailer,"As an online retailer, I want to provide accurate recommendations to my customers even when I don't have access to long-term user history, so I want to use a session- based approach that can capture the context of the current session.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US3Ll,A27,Session-based recommendation with RNNs,US3,Llama 3.1 70b,developer,"As a developer, I want to overcome the limitations of matrix factorization approaches in session-based recommendations, so I want to use an RNN-based approach that can model the whole session.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US4Ll,A27,Session-based recommendation with RNNs,US4,Llama 3.1 70b,customer,"As a customer, I want to receive personalized recommendations that are based on my current browsing behavior and preferences, even if I'm a new user or don't have a long history of interactions with the website.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US5Ll,A27,Session-based recommendation with RNNs,US5,Llama 3.1 70b,developer,"As a developer, I want to modify classic RNNs to make them more suitable for session-based recommendations, such as by introducing a ranking loss function that optimizes the recommendation list.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US6Ll,A27,Session-based recommendation with RNNs,US6,Llama 3.1 70b,online retailer,"As an online retailer, I want to improve the overall user experience by providing more accurate and relevant recommendations, so I want to experiment with RNN-based approaches that can consider the sequential nature of user interactions.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US7Ll,A27,Session-based recommendation with RNNs,US7,Llama 3.1 70b,developer,"As a developer, I want to evaluate the performance of RNN-based approaches for session-based recommendations on real-world datasets, to see if they can outperform traditional methods.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US8Ll,A27,Session-based recommendation with RNNs,US8,Llama 3.1 70b,customer,"As a customer, I want to receive recommendations that are based on the context of my current session, such as the types of products I've viewed or purchased recently.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US9Ll,A27,Session-based recommendation with RNNs,US9,Llama 3.1 70b,developer,"As a developer, I want to explore the use of RNNs in recommender systems to capture the sequential dependencies between user interactions and to improve the accuracy of recommendations.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US10Ll,A27,Session-based recommendation with RNNs,US10,Llama 3.1 70b,online retailer,"As an online retailer, I want to use RNN-based approaches to improve the conversion rates and revenue of my website, by providing more accurate and relevant recommendations to my customers.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US1O1,A27,Session-based recommendation with RNNs,US1,O1_mini,developer,"As a recommendation system developer, I want to implement an RNN-based approach for session-based recommendations, so that I can provide more accurate suggestions for users with short interaction histories.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US2O1,A27,Session-based recommendation with RNNs,US2,O1_mini,data scientist,"As a data scientist, I want to apply recurrent neural networks to model entire user sessions, so that I can capture the sequence of user interactions for improved recommendation accuracy.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US3O1,A27,Session-based recommendation with RNNs,US3,O1_mini,product manager,"As a product manager for an e- commerce platform, I want to leverage session-based RNN recommendations, so that I can enhance user engagement and increase conversion rates on our website.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US4O1,A27,Session-based recommendation with RNNs,US4,O1_mini,machine learning engineer,"As a machine learning engineer, I want to incorporate a ranking loss function into our RNN model, so that the recommendations are better aligned with user preferences and .",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US5O1,A27,Session-based recommendation with RNNs,US5,O1_mini,UX designer,"As a UX designer, I want the recommendation system to provide timely and relevant suggestions based on current session data, so that users have a seamless and satisfying browsing experience.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US6O1,A27,Session-based recommendation with RNNs,US6,O1_mini,analyst,"As a business analyst, I want to evaluate the performance of RNN-based recommendations against traditional matrix factorization methods, so that I can demonstrate the value of our new approach to stakeholders.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US7O1,A27,Session-based recommendation with RNNs,US7,O1_mini,software architect,"As a software architect, I want to modify classic RNN architectures to suit session-based recommendation tasks, so that the system remains efficient and scalable for real- time applications.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US8O1,A27,Session-based recommendation with RNNs,US8,O1_mini,strategist,"As a marketing strategist, I want to use more accurate session-based recommendations, so that I can tailor promotional campaigns to individual user behaviors and preferences.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US9O1,A27,Session-based recommendation with RNNs,US9,O1_mini,researcher,"As a researcher in recommender systems, I want to explore the effectiveness of RNNs on different datasets, so that I can validate the improvements over widely used traditional approaches.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
